Sentence,Aspect
If you want to have the most relaxing and wonderful vacation ever come to Secrets!,['OTHER']
you won't be disappointed.,['OTHER']
"Great location, cost effective","['LOCATION', 'VALUE']"
Hotel is down some side streets 5 minute walk away from the main street of La Rambla with its metro stop of Liceu - so you are within easy reach of the rest of the City via the metro.,['LOCATION']
Location wise the hotel is great but during the night the side streets were a little daunting and saw a girl get her bag snatched 鈥?,"['LOCATION', 'NOTRELATED']"
There are lots of lovely local bars and cafes near the hotel 鈥?,['LOCATION']
much better value that those of on La Rambla 鈥?,['NOTRELATED']
found lovely tapas bars and ate with the locals.,['NOTRELATED']
Found one bar just down the street taking a right out of the hotel which was a good night and one lovely one set in the walled garden area found by walking out of the hotel taking a left and left again and there is a large wall opposite 鈥?,['LOCATION']
go through the large gate and to the left is a lovely little outside bar area 鈥?,['LOCATION']
Would advise taking a stroll in the opposite direction to La Rambla and exploring the area were you will stumble across the most wonderful bars and restaurants at much better value.,['LOCATION']
"Took a room on the fourth floor, room was nice and clean, laminate floors throughout and a wonderfully powerful shower, plasma TV 鈥?","['CLEANLINESS', 'ROOMS']"
only downside was that the laminate floors meant that when the cleaners came round in the morning the noise from the corridor was greatly amplified.,['ROOMS']
Breakfast was continental 鈥?,['FOOD']
ok 鈥?,['FOOD']
as I love a full English breakfast 鈥?,['FOOD']
not so keen on the sausage and egg provided as it wasn鈥檛 what I was used to so I got by on the tea and toast - but everyone seemed to be enjoying it - if you prefer something heartier then there are plenty of cafes around.,['FOOD']
Found the staff helpful and the taxi drivers knew where the hotel was so no trouble finding it.,['SERVICE']
"Over all I think I would stay here again, location was great and for the price the standard of furnishings and quality was top notch 鈥?","['FOOD', 'LOCATION', 'VALUE']"
would recommend.,['OTHER']
Bavaro Palace A group of 10 just returned from the Bavaro,['NOTRELATED']
"Complex, for my husband and myself it was out 2nd trip to this resort.",['NOTRELATED']
We were pleasantly surprised when we were upgraded from the Beach Resort to the Palace.,['OTHER']
"All in all, the complex is nice, the beaches are wonderful and the food is pretty good.","['BUILDING', 'FOOD', 'OTHER']"
"One word of caution - drink lots of bottled water and watch the food preparation, making sure your food has been cooked all the way.",['FOOD']
We found the staff to be friendly and plenty of activities for everyone in our group to enjoy.,['SERVICE']
Great!!!,['OTHER']
Had a lovely stay at the Langham,['OTHER']
"Great location, lovely spa/swimming pool, etc.Slightly put out by the fact that we booked months in advance for an Earlybird rate, to find there were cheaper rates.","['BUILDING', 'LOCATION', 'VALUE']"
Very good experience,['OTHER']
"Just stayed night of 14th November 2006, got a very good rate including buffet breakfast from otel.",['VALUE']
"com.Ensure you shop around for good rates do not pay Hotel rack ratesFriendly check in staff ,given Excellent double room, very comfy bed and pillows.","['CHECKIN', 'ROOMS']"
"Good Location at the Airport for early departures ,head towards Parking Area 1, via Schipol Plaza after leaving arrivalsA very brief walk back to the Plaza allows you to catch a train to Amsterdam Central, journey time is around 18 minutes and trains run very frequently, Return Journey costs around 7 euros.",['LOCATION']
"Beware - If paying the buffet breakfast was poor value, Ok for cereals and fruit,poor quality cooked breakfast.","['FOOD', 'VALUE']"
Great hotel with great Staff,"['OTHER', 'SERVICE']"
"After 5 days in hostels in Waikiki and Honolulu, I stayed for 2 nights at the Coconut Plaza (it was the Aqua when my stay occurred) I really enjoyed this hotel, mostly due to the fact that the staff was so attentive and friendly.","['OTHER', 'SERVICE']"
"There's a complimentary breakfast, and I was able to use a courtesy room to shower before my flight.","['FOOD', 'SERVICE']"
My room had a great view of the Ala Wai Canal.,['ROOMS']
"While not on the beach, I think a lot of travellers put too much emphasis on needing to be beachfront in Waikiki.",['LOCATION']
Waikiki is small and you can walk to the beach in a short time.,['LOCATION']
"I really enjoyed my stay here,",['OTHER']
Great Location!!,['LOCATION']
We just got back from teh Royal Sonesta.,['OTHER']
I must say the location in superb.,['LOCATION']
"However, be prepared that most restaurants and hotels are working at half of their usual staff since Katrina.",['NOTRELATED']
You will have to wait in lines to check in and will never see anyone greeting you at the door.,['NOTRELATED']
One poor bellman for the hotel the whole time we were there.,['SERVICE']
"Eubanks, the bellman was wonderful!",['SERVICE']
Made an excellent recommendation or dinner-Tommy's...you have to eat there!!,['NOTRELATED']
Say hello to him-their best employee!!,['SERVICE']
Hotel is beautiful but rooms are a little outdated.,"['BUILDING', 'ROOMS']"
Stay in courtyard room-very quiet.,['ROOMS']
Overall a good expereience.,['OTHER']
Location is worth the other hassles of the hotel.,['LOCATION']
Go to Spa Aria at tehhOtel MOnteleone...wonderful services there!! Eat at Muriel's and Tommy's!!!! You won't be disappointed!,['NOTRELATED']
"Great location, fantastic staff","['LOCATION', 'SERVICE']"
"The valet met me at the door, let me in, and was very pleasant.",['SERVICE']
"The desk clerk was equally friendly and I was on my way to my room (482) in a minute or two.Upon entry, I was surprised at how small the room was.","['CHECKIN', 'ROOMS']"
It was also pretty cold.,['ROOMS']
"Otherwise, it was nicely decorated and cozy.",['ROOMS']
"Because I am an inTouch member, a gift of a bottle of water and a bar of chocolate were waiting for me on the nightstand.",['ROOMS']
Another pair of chocolates lay on the pillow.,['ROOMS']
The bed was extremely comfortable.,['ROOMS']
The room was very clean.,['CLEANLINESS']
The shower was hot and the water pressure strong.,['ROOMS']
The bathroom amenities were L'Occitane.,['OTHER']
"When I pointed out the mistake, he returned with sausage, then disappeared.",['SERVICE']
The food was excellent.,['FOOD']
"With that sole exception, the service was every bit as good as I've come to expect from the Kimpton brand.",['SERVICE']
"From what I saw while driving, the neighborhood is very picturesque.",['LOCATION']
This would be a great home-base for exploring the Fisherman's Wharf area.A note for the budget-conscious: the parking rates are outrageous - $39/day plus tax (and tip) for valet parking.,['OTHER']
"In their defense, it's my understanding that parking in San Francisco is uniformly insane.I would definitely stay here again.","['OTHER', 'NOTRELATED']"
LOVED IT...LOVED IT...LOVED IT...,['OTHER']
Don't hesitate to stay here unless you are upper class American and only expect the very very best.,['OTHER']
For the price you pay this resort is awesome.,['VALUE']
I have been to Punta Cana before and stayed at a Riu resort which was nice but I liked this much better.,"['OTHER', 'NOTRELATED']"
They had a blast.,['OTHER']
It kills me when people put in these reviews about no hot water and a long check in etc.,['CHECKIN']
They don't have water systems like we do.,"['BUILDING', 'ROOMS']"
If you expect 5 star service then don't leave your country where you have all the modern facilities.,['ROOMS']
We only had to take a cold shower one day and it gave us a good laugh.,['ROOMS']
Check in couldn't have been any smoother.,['CHECKIN']
We arrived at noon and were in our room at 1.,['CHECKIN']
"Food was great, pool is awesome.","['BUILDING', 'FOOD']"
"Swim up bar fantastic, beach is beautiful and on and on.",['BUILDING']
So bottom line is if you are an average american like me go to this resort.,['OTHER']
It is wonderful.,['OTHER']
And please ignore the negative comments.,['OTHER']
They are unfounded.,['OTHER']
LOVED the Hotel Lungarno,['OTHER']
My husband and I spent 5 days in Florence and 5 in Rome for our honeymoon and I really belabored over picking some good hotels.,['OTHER']
"I studied in Florence, so the pressure was on.",['NOTRELATED']
I struck gold with the Hotel Lungarno.,['OTHER']
It was fantastic.,['OTHER']
The location is PERFECT.,['LOCATION']
The room was a great room - had a balcony and view of the Boboli Gardens and the Uffizi.,['ROOMS']
They upgraded us for free.,['VALUE']
It was a great boutique hotel that had the personal feel that I was looking for.,['SERVICE']
The lounge area overlooking the Arno was a great place to relax at the end of the day and get a few glasses of wine before heading out for dinner.,['BUILDING']
I loved this hotel and would recommend it to anyone.,['OTHER']
Never Again Where do,['OTHER']
I start?,['OTHER']
Arrived after a long journey and went to our room on the fourth floor.,['OTHER']
